Unnamed: 0,capacity,days,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
2238,136.6149489,943.9758565,18034.1,24.06693989,10.67344478,10.65057746,5.474607036,20.46523833,39.6,40.0,2.138535324,9,125.04,127.0,4.22,32,32.78333333
2239,140.3226473,953.0839352,19631.0,26.796875,11.05755612,11.01515837,5.532974236,21.1002171,40.04918033,40.0,2.176071279,9,125.6196721,127.2,4.219,30,31.18032787
2240,136.4380182,957.1109028,20148.8,24.97162427,11.02678876,10.97910684,5.540398987,21.09904906,39.88709677,40.0,2.349363941,9,124.7564516,125.7,4.219,26,27.87096774
2241,135.5947788,1004.924213,23364.3,18.36465893,11.13228651,11.07286258,5.578707324,21.34156819,42.27419355,43.0,2.430779477,10,125.5209677,126.5,4.22,28,29.17741935
2242,135.3609317,1004.924213,23364.3,18.671721,11.13228651,11.07286258,5.578707324,21.34156819,42.27419355,43.0,2.430779477,10,125.5209677,126.5,4.22,28,29.17741935
2243,131.0488506,1509.297257,123216.6,30.78277635,10.60982589,10.49821988,5.460271103,22.0930804,34.2,35.0,2.051828453,7,125.7975,127.5,4.22,35,34.675
2244,134.0112049,1511.314201,123695.4,31.52357724,10.38559059,10.30732992,5.402841236,20.19629113,34.55172414,35.0,2.126778475,7,126.6689655,127.7,4.22,35,35.0
2245,133.1305616,1511.314201,123695.4,31.48054475,10.38559059,10.30732992,5.402841236,20.19629113,34.55172414,35.0,2.126778475,7,126.6689655,127.7,4.22,35,35.0
2246,134.5476787,1514.344306,124407.9,31.80204082,10.94803533,10.84484065,5.443787639,21.36608165,35.1509434,36.0,2.260374209,8,126.7245283,128.0,4.22,35,35.0
2247,135.4780782,1518.334606,125426.1,32.34693878,11.02865118,10.82929798,5.536111719,21.67706304,35.72727273,36.0,2.323434335,9,126.8145455,127.9,4.22,35,35.0
2248,137.1017433,1518.334606,125426.1,32.18593449,11.02865118,10.82929798,5.536111719,21.67706304,35.72727273,36.0,2.323434335,9,126.8145455,127.9,4.22,35,35.0
2249,135.2071181,1519.292755,125775.1,32.53571429,11.09190648,9.82324717,6.383545404,29.83559521,34.50943396,35.0,2.133494268,7,123.9981132,126.6,4.219,36,35.98113208
2250,129.0353676,1523.299931,126962.9,33.34848485,10.64665285,10.95120448,5.440613821,20.84010361,35.19607843,36.0,1.990365104,7,127.0098039,128.2,4.219,37,37.0
2251,133.66678,1526.328368,127385.8,31.39172749,10.25557657,10.27186866,5.393129125,20.44130068,35.08,35.5,2.047828118,7,126.95,128.2,4.22,36,35.88
2252,134.4344026,1527.314039,127644.0,32.12620424,2.96884836,1.926498253,3.3725043,12.44316449,37.02941176,37.0,1.042770465,4,118.8617647,127.1,4.22,36,35.02941176
2253,131.6482778,1537.322118,128816.7,34.63680782,10.56220807,10.49150281,5.393191814,20.47091442,35.50847458,36.0,2.173592522,9,126.2338983,127.2,4.22,39,38.94915254
2254,130.5819075,1538.323843,128944.6,33.33163265,11.00220296,9.932176194,6.88735241,31.35448878,35.06779661,35.0,1.645377776,6,122.4050847,127.7,4.22,40,39.16949153
2255,136.3091948,1539.291123,129187.0,35.45614035,10.68604427,10.6020813,5.467501702,20.70446224,35.61666667,36.0,2.206744712,9,125.6283333,126.8,4.219,39,38.63333333
2256,133.8530109,1541.368206,129445.0,37.03125,10.6582339,10.316207,5.43204651,21.11388648,33.83018868,34.0,1.829896884,7,127.5603774,128.8,4.22,42,41.28301887
2257,132.7326304,1544.310127,129897.9,34.20459519,10.40259789,10.31955693,5.366721492,20.36935669,34.55172414,35.0,1.886178528,8,126.6637931,127.9,4.22,40,39.01724138
2258,134.6147092,1556.063623,131506.3,29.10576923,10.99798946,10.94153867,5.433265243,20.87308575,34.49180328,35.0,2.725850451,12,125.8147541,127.5,4.221,34,34.0
2259,131.8946785,1563.35066,133209.1,30.60385439,11.32765928,11.57873635,5.457536556,21.77517384,35.71698113,36.0,2.770309965,12,125.1981132,126.7,4.22,34,34.0
2260,127.9149848,1572.292824,135698.0,29.69320843,9.957100153,9.813005575,5.210337565,19.57989919,36.77192982,37.0,2.160389372,9,125.8666667,127.4,4.22,33,33.0
2261,133.7194375,1574.29522,136283.5,29.01503006,10.4040715,10.32572563,5.369064759,20.36648436,36.11864407,37.0,2.792755433,11,125.6389831,127.4,4.219,33,33.71186441
2262,130.4275,1576.319063,136755.3,27.60883621,10.60604143,10.49882059,5.445782552,20.54022708,36.03333333,36.0,2.428762831,11,125.6783333,127.3,4.219,27,28.21666667
2263,132.5390152,1595.278565,141472.1,28.9978355,10.89642641,10.90836516,5.464317788,20.44016926,34.83606557,35.0,2.298825986,8,124.0377049,126.5,4.218,31,32.42622951
2264,131.4952791,1599.284537,142563.8,28.61616162,11.28506374,11.72017759,5.754824586,20.25643056,35.35483871,36.0,2.185707047,8,120.7016129,127.0,4.22,31,32.37096774
2265,133.3618786,1606.286609,144354.9,29.02029915,2.331562359,8.7593518,25.73452641,149.2045836,36.41935484,37.0,2.129276623,9,122.2370968,126.0,4.22,32,32.64516129
2266,135.1987302,1647.429722,149758.0,24.39227836,7.697320856,7.227173643,4.991493388,17.17379204,35.14,35.0,1.414354977,6,124.96,127.2,4.219,25,26.28
2267,120.0080167,976.1424884,170473.6,21.8125,11.50496807,10.40934305,7.263167801,34.00643463,52.28125,53.0,3.149745773,22,123.390625,126.9,4.225,24,26.21875
2268,130.7330725,1202.786852,244682.6,32.6349892,10.23876625,10.13949454,5.341165999,20.00673882,38.98245614,39.0,1.131544947,4,127.2859649,128.3,4.234,37,37.0
2269,141.6218046,1644.780046,376480.0,19.79439252,9.074858854,9.197526203,4.884284078,17.1366948,30.24285714,30.0,0.885368596,6,89.92,101.7,4.25,21,22.6
2270,138.5231609,1126.013947,110870.4,32.1391455,10.40734378,10.38451405,5.350909736,19.94354766,25.58730159,26.0,0.828747777,4,116.4730159,117.4,4.224,34,34.0
2271,131.95138,1499.686157,188560.1,35.44579288,10.04675912,9.789448821,5.380356278,21.04677511,30.19298246,30.0,0.906866525,5,126.2754386,127.7,4.236,39,39.59649123
2272,139.1214234,1148.481308,105033.0,30.13519313,11.32587048,11.26483087,5.675605448,21.73625641,41.75806452,42.0,2.005520477,9,126.4129032,127.5,4.215,33,34.4516129
2273,141.0423036,1148.481308,105033.0,28.64480874,11.32587048,11.26483087,5.675605448,21.73625641,41.75806452,42.0,2.005520477,9,126.4129032,127.5,4.215,33,34.4516129
2274,142.7727982,1148.481308,105033.0,27.86246418,11.32587048,11.26483087,5.675605448,21.73625641,41.75806452,42.0,2.005520477,9,126.4129032,127.5,4.215,33,34.4516129
2275,145.6164957,1249.742616,121990.5,25.51901743,10.18092168,9.937875444,5.705331843,20.74445492,40.5,41.0,2.037154879,11,125.2533333,127.2,4.249,24,27.23333333
2276,148.9826861,1249.742616,121990.5,20.49607458,10.18092168,9.937875444,5.705331843,20.74445492,40.5,41.0,2.037154879,11,125.2533333,127.2,4.249,24,27.23333333
2277,146.7443025,1249.742616,121990.5,24.15249267,10.18092168,9.937875444,5.705331843,20.74445492,40.5,41.0,2.037154879,11,125.2533333,127.2,4.249,24,27.23333333
2278,146.1624527,1249.742616,121990.5,24.78614916,10.18092168,9.937875444,5.705331843,20.74445492,40.5,41.0,2.037154879,11,125.2533333,127.2,4.249,24,27.23333333
2279,147.9235577,1447.145764,142626.4,30.11971831,11.10310106,10.99998338,5.661233447,21.62189182,43.46774194,44.0,1.672526985,7,125.7903226,126.8,4.25,27,28.83870968
2280,150.806034,1447.145764,142626.4,29.24110032,11.10310106,10.99998338,5.661233447,21.62189182,43.46774194,44.0,1.672526985,7,125.7903226,126.8,4.25,27,28.83870968
2281,147.7738976,1460.103299,144028.5,28.25071429,9.373007497,9.019840584,5.274976209,19.5971661,45.46428571,45.0,1.253057485,9,125.6910714,126.7,4.25,26,28.05357143
2282,136.0478369,589.8015509,6403.3,20.81399317,6.868395404,6.86054424,4.134519364,13.94922847,58.84057971,58.0,5.918830643,29,79.97391304,102.5,4.25,18,20.02898551
2283,140.1702416,590.7288773,6551.4,17.94472876,8.798611838,7.978337863,5.047505379,18.67819973,59.80851064,59.0,4.531864948,19,85.56382979,102.2,4.25,19,20.70212766
2284,142.3931508,765.8114699,36300.2,31.41727141,11.53092005,11.69720329,5.664007866,21.01409383,59.36363636,60.0,2.003303058,7,125.6454545,128.3,4.25,35,36.47272727
2285,137.7578327,1018.19397,70780.4,24.94134078,13.42746362,11.97424921,7.80399553,29.58512434,71.0,72.0,4.223355857,21,126.2571429,128.1,4.247,32,33.12244898
2286,140.4153451,1018.19397,70780.4,25.02356902,13.42746362,11.97424921,7.80399553,29.58512434,71.0,72.0,4.223355857,21,126.2571429,128.1,4.247,32,33.12244898
2287,138.076276,1186.270648,81547.2,28.64481409,9.820467635,9.575384194,5.47624396,20.04825428,55.13793103,55.0,2.300286908,14,125.7913793,127.0,4.223,27,28.72413793
2288,133.7354281,1217.284063,89540.2,31.15239295,10.27543784,10.15365416,5.559357697,20.29782445,51.04225352,50.0,2.393869045,15,106.0943662,106.7,4.216,30,30.85915493
2289,159.5593839,1262.687998,95290.5,21.3822208,11.02687256,10.93364155,5.720921737,21.63864142,52.50793651,53.0,2.32906423,14,126.3650794,127.4,4.224,25,27.87301587
2290,130.0995482,1369.28235,117239.3,25.14204545,7.527285067,6.809185083,5.148798369,16.95443211,54.04225352,54.0,4.798581421,20,91.73098592,105.6,4.22,19,21.97183099
2291,132.7789459,1372.280694,117822.4,26.08919598,10.50035267,10.34034879,5.683232724,20.81609018,53.5,52.0,4.654058058,21,99.02820513,106.6,4.216,21,24.98717949
2292,138.0764144,1373.402025,118136.4,25.53699552,8.383784721,7.863183366,4.976816574,19.53940706,51.16071429,52.0,2.512659275,13,119.2875,126.3,4.216,24,26.08928571
2293,138.5755809,1374.412222,118432.6,28.20971074,9.879857908,10.22509138,4.617542676,17.54743028,50.73015873,49.0,4.317577029,30,106.9873016,129.8,4.218,28,29.73015873
2294,128.882611,1441.270938,127121.3,24.49419954,8.643399372,6.397688666,5.997807703,18.47131686,47.73913043,48.0,6.249990548,31,102.2753623,127.4,4.216,24,25.37681159
2295,127.9494202,1441.270938,127121.3,25.41143911,8.643399372,6.397688666,5.997807703,18.47131686,47.73913043,48.0,6.249990548,31,102.2753623,127.4,4.216,24,25.37681159
2296,130.5470042,1441.270938,127121.3,26.15473146,8.643399372,6.397688666,5.997807703,18.47131686,47.73913043,48.0,6.249990548,31,102.2753623,127.4,4.216,24,25.37681159
2297,141.8175039,1485.316586,131767.9,32.76315789,11.26481209,11.18934593,5.75785769,21.92125828,46.33870968,47.0,2.199292763,11,127.6274194,128.8,4.246,34,34.0
2298,138.6298978,1486.466748,132042.7,32.26718093,10.89133837,10.77384623,5.66247576,21.45131504,46.26229508,47.0,1.469935198,9,126.2229508,127.5,4.246,35,35.0
2299,139.3823453,1489.314329,132803.0,31.70173745,11.48061075,11.40695403,5.680472371,22.06590125,46.95238095,47.0,1.80324726,11,127.6777778,128.8,4.247,34,34.0
2300,139.4432144,1501.324271,136037.0,34.32593037,9.036216319,5.543086836,7.724156397,21.41665055,40.70588235,37.0,5.6502442,20,88.73411765,127.4,4.25,35,34.89411765
2301,129.6727124,1501.324271,136037.0,33.65982721,9.036216319,5.543086836,7.724156397,21.41665055,40.70588235,37.0,5.6502442,20,88.73411765,127.4,4.25,35,34.89411765
2302,135.1981599,1504.316088,137050.7,36.91071429,12.90399934,11.52013369,8.212101086,29.73643241,43.64705882,46.0,4.834814632,17,104.8294118,129.3,4.247,39,38.66176471
2303,128.4357549,1508.367315,138410.6,33.34381339,6.127495903,5.073178983,4.755294627,15.76107948,45.70588235,46.0,3.20412796,14,120.6617647,127.3,4.248,33,34.05882353
2304,138.6718853,1520.356713,142310.7,35.0875,10.81780171,10.72187119,5.720097234,21.6045129,45.38181818,46.0,2.203228285,11,127.7636364,129.3,4.246,36,36.89090909
2305,140.2846456,1526.317338,144135.0,34.4047619,10.68456479,10.78807909,5.689970785,23.24069045,47.07407407,47.0,1.676104963,11,127.4944444,129.4,4.248,36,36.90740741
2306,133.255815,1541.322616,146520.0,34.60533708,10.22725704,9.940979914,5.411697857,20.10200197,48.43396226,48.0,1.86840093,12,127.5603774,128.9,4.248,37,37.37735849
2307,139.5182968,1554.383206,149625.3,28.69864177,13.93455768,15.25263065,5.428578112,19.97667964,40.45238095,37.0,5.233601969,18,89.43452381,128.0,4.25,31,31.5
2308,133.6929325,1558.295509,150932.7,31.01432292,4.179114672,3.37738526,3.716002973,12.58228837,45.18181818,46.0,3.45055591,18,119.6212121,128.2,4.245,32,32.66666667
2309,139.8774438,1564.396042,152534.3,30.23751891,3.172309702,2.082994171,3.326466299,13.38968012,44.42424242,46.0,4.72921483,22,112.4727273,127.2,4.249,31,32.03030303
2310,134.2201826,1590.405787,157882.0,21.8021148,8.409310804,7.822588278,5.163676814,18.77869775,47.03636364,48.0,2.18227268,10,121.6090909,126.9,4.241,24,26.43636364
2311,137.3441329,1611.723218,162547.2,24.63525499,9.312260528,8.965417392,4.495222953,18.49134321,46.46666667,47.0,3.111626941,19,112.1833333,127.3,4.25,22,24.65
2312,139.8990801,1652.413947,165688.0,24.79224138,11.87305204,11.85765263,5.841239661,22.48498931,46.47692308,47.0,1.87376784,10,126.5184615,127.7,4.249,30,31.27692308
2313,140.8433807,700.2838889,29601.5,30.11469072,10.06052732,9.993939397,5.78846794,20.09440112,45.41758242,45.0,1.898906186,9,81.17142857,93.0,4.25,27,28.18681319
2314,136.7428571,718.2998958,33009.3,29.18969298,10.73947679,10.80925241,5.488057373,20.10056504,45.88505747,46.0,2.296550574,12,88.02413793,96.3,4.205,29,30.22988506
2315,147.9809305,728.3060764,35187.5,32.57184466,11.30020511,11.03643117,5.938347414,22.09634033,48.09375,49.0,1.627102006,8,99.43125,100.1,4.25,32,32.796875
2316,128.0199459,1174.150104,138476.1,29.02065404,9.812690911,9.569585533,5.331688913,20.06661493,54.0877193,54.0,1.466356049,10,125.622807,126.9,4.216,30,31.33333333
2317,140.7930636,1177.225706,139342.1,30.76847826,10.35960756,10.15824289,5.419958744,20.72852789,54.05084746,54.0,1.661362814,11,125.4915254,126.6,4.23,28,29.84745763
2318,130.165625,1180.227708,140249.4,26.30653266,8.46712621,7.888425593,4.659943134,24.41324488,51.29090909,52.0,3.273434267,13,113.7345455,126.6,4.211,23,25.10909091
2319,125.2379129,1182.233171,140844.3,26.70671835,7.154694801,5.66893665,6.626418773,40.56959155,55.46666667,56.0,1.995550606,14,116.7911111,126.2,4.212,24,25.35555556
2320,138.0687642,1433.511667,205943.9,29.46973094,11.41348216,11.35857056,5.697472681,21.90535674,48.38095238,49.0,2.497163924,10,125.7888889,126.9,4.216,31,32.63492063
2321,138.0574057,1483.058576,217534.3,29.569161,10.01559197,10.25045688,5.226315145,18.96723433,44.88235294,45.0,1.67621257,11,89.92058824,126.8,4.218,29,30.44117647
2322,137.4767667,1498.506597,220720.9,30.42339261,10.77364927,10.69775256,5.447236261,20.82516012,48.1,48.0,2.256102835,10,125.55,126.7,4.216,34,34.93333333
2323,140.19952,1520.517882,225891.9,27.66889186,9.944677165,9.761298525,5.314628625,20.09042684,47.98181818,48.0,1.470818067,9,125.0890909,126.5,4.223,30,31.94545455
2324,135.6165365,1554.561412,234871.7,27.94214876,10.05299405,9.890695002,5.3811246,20.23798312,44.5,45.0,1.663502744,8,124.8465517,126.0,4.222,25,27.55172414
2325,137.4757752,1554.561412,234871.7,28.14193548,10.05299405,9.890695002,5.3811246,20.23798312,44.5,45.0,1.663502744,8,124.8465517,126.0,4.222,25,27.55172414
2326,133.1374539,1597.520394,244391.6,22.61238938,7.959557622,7.391719102,4.934890474,17.77471942,45.49056604,46.0,2.689059887,13,121.6358491,126.6,4.246,24,26.60377358
2327,143.9004775,763.5924653,6379.3,27.52706397,11.11256366,11.15465573,5.65057202,20.79257328,30.8,31.0,1.019803903,4,113.868,116.4,4.219,33,32.52
2328,127.2072948,919.518669,35095.6,18.89923225,9.2294568,9.293185882,4.882752751,17.51114467,32.92134831,32.0,2.934585395,17,67.83033708,86.4,4.219,17,19.03370787
2329,118.3706982,925.5013079,36223.8,19.06329114,9.363951958,9.350833617,5.024884641,18.02318056,33.34782609,33.0,3.916061638,27,54.45217391,69.6,4.219,13,16.41304348
2330,128.0725135,1605.504745,156698.7,24.80795848,11.16044782,10.92984407,5.367381704,19.85583751,31.98076923,32.0,1.646562674,6,107.0903846,111.9,4.217,30,31.32692308
2331,124.7394175,951.8397569,12103.8,16.39116719,9.372869858,9.129443546,5.319191664,18.99222707,30.06756757,29.0,4.350616859,27,63.26486486,72.5,4.219,16,17.66216216
2332,137.6269096,1096.641389,40205.0,27.06792287,11.3479379,11.24427058,5.805910149,22.17870073,49.47619048,50.0,2.562595057,16,125.1126984,127.0,4.211,32,33.65079365
2333,137.6715873,1497.290475,94993.7,33.44184028,10.79001834,10.68756746,5.549948806,21.19915445,52.578125,53.0,1.990639717,16,120.328125,121.4,4.207,37,37.0
2334,140.4528155,1591.279884,117966.8,28.03478964,11.03477165,10.86771461,5.646781852,22.13910527,52.32307692,53.0,3.113779263,22,119.62,120.9,4.22,28,29.41538462
2335,135.0561471,1592.259259,118163.9,26.44695652,7.710159552,7.223029446,5.223798287,17.90222042,53.6,54.0,3.012700389,19,119.2036364,122.3,4.219,24,26.69090909
2336,136.9554194,1595.262535,118894.8,26.76737968,9.894947859,9.557804737,5.472904426,20.59904427,52.75806452,53.0,2.965856694,23,119.1387097,121.0,4.22,24,26.41935484
2337,133.9219639,1602.211921,120590.7,28.2972973,10.6511369,10.49778267,5.517198598,21.36673962,49.9047619,50.0,2.729697266,18,120.0761905,121.7,4.22,33,33.74603175
2338,132.4643547,1605.249595,121248.1,27.02941176,6.837497781,6.115280244,5.070878297,20.24746855,53.76190476,54.0,4.247181271,22,118.1380952,121.3,4.22,25,26.26190476
2339,136.5722465,1612.307269,123012.0,27.98549618,13.62981075,13.80001416,5.832368019,24.10150046,43.60227273,44.0,2.538520385,14,101.1295455,120.9,4.22,30,31.39772727
2340,135.1411099,1613.285694,123302.2,27.77232143,10.37891557,10.31897129,5.516756241,20.51983643,42.71875,43.0,1.907786266,13,99.215625,100.2,4.22,30,31.015625
2341,136.4863668,1656.288218,127272.8,23.58034188,7.313880989,7.485090502,4.492518289,16.31152549,46.05454545,45.0,4.550397313,19,101.4527273,120.8,4.22,22,24.03636364
2342,135.7813998,1261.561736,89320.7,17.55366395,10.86725481,10.76564184,5.680577371,21.49173877,50.98360656,51.0,2.620798297,17,126.4819672,132.0,4.204,25,27.63934426
2343,140.857269,1262.613461,89650.9,19.56161473,9.974621155,10.56964725,5.029397504,18.12993308,41.01265823,41.0,1.879224664,13,72.77594937,126.9,4.256,26,26.74683544
2344,141.6570323,1024.175359,1018.1,16.00593824,9.784923731,10.72156894,4.963897693,17.0577012,27.25806452,26.0,3.938787614,16,93.33064516,127.6,4.206,22,24.12903226
2345,141.3580617,1024.175359,1018.1,16.7685743,9.784923731,10.72156894,4.963897693,17.0577012,27.25806452,26.0,3.938787614,16,93.33064516,127.6,4.206,22,24.12903226
2346,142.2689454,1024.175359,1018.1,19.67533432,9.784923731,10.72156894,4.963897693,17.0577012,27.25806452,26.0,3.938787614,16,93.33064516,127.6,4.206,22,24.12903226
2347,127.8381017,905.9554051,836.7,21.00952381,16.6845446,10.38813159,14.3823674,47.00806384,30.07407407,29.0,5.30496571,29,65.26296296,72.9,4.219,16,18.03703704
2348,141.0911692,929.190162,4762.2,19.80649189,14.19259579,13.11208972,8.860418258,30.69057475,38.59459459,38.0,3.752184657,20,95.92972973,104.2,4.212,21,21.75675676
2349,127.3351533,950.594213,9237.5,16.93148148,8.208236953,8.005890849,5.343444263,18.39859005,28.78571429,28.0,3.034663684,20,64.0744898,72.6,4.225,17,17.82653061
2350,134.5435268,950.594213,9237.5,15.80528376,8.208236953,8.005890849,5.343444263,18.39859005,28.78571429,28.0,3.034663684,20,64.0744898,72.6,4.225,17,17.82653061
2351,144.921727,1245.598681,52530.9,23.04667208,11.81247378,11.77315216,5.844951357,22.4681869,56.53030303,57.0,2.709241742,21,124.0378788,125.2,4.22,29,30.71212121
2352,144.5643889,1245.598681,52530.9,23.0594947,11.81247378,11.77315216,5.844951357,22.4681869,56.53030303,57.0,2.709241742,21,124.0378788,125.2,4.22,29,30.71212121
2353,141.6190819,1064.91897,18592.4,30.65325936,10.9604852,10.69437494,5.770313266,23.07293904,57.12903226,58.0,2.975620678,17,124.9225806,126.1,4.204,34,33.96774194
2354,119.4492514,1647.347141,66127.8,17.10873147,9.303355012,8.990347447,4.326338778,17.25154737,39.18181818,39.0,4.085855464,23,84.05454545,107.7,4.212,16,19.20779221
2355,159.104815,524.5558681,19504.6,22.58134394,10.49609268,11.13803568,4.935011424,18.13106829,55.77777778,56.5,2.561587085,10,122.9722222,126.5,4.249,30,30.58333333
2356,146.1672222,526.59,19939.9,22.28821363,14.23856758,15.35552966,5.112258192,22.40015618,54.60240964,54.0,2.296879806,11,90.73493976,126.6,4.25,32,32.31325301
2357,133.4133354,643.7035185,21344.3,16.15427509,7.879606358,8.069533335,4.196831344,14.78275249,45.01960784,44.0,4.381289076,28,98.52156863,126.6,4.249,20,22.37254902
2358,127.85,643.7035185,21344.3,18.89253188,7.879606358,8.069533335,4.196831344,14.78275249,45.01960784,44.0,4.381289076,28,98.52156863,126.6,4.249,20,22.37254902
2359,142.6012507,752.4777083,37781.0,26.38424197,10.872167,11.00068309,5.473567827,20.06514446,42.22807018,43.0,1.964755633,7,124.1403509,126.6,4.249,36,37.07017544
2360,140.3782363,752.4777083,37781.0,27.32853026,10.872167,11.00068309,5.473567827,20.06514446,42.22807018,43.0,1.964755633,7,124.1403509,126.6,4.249,36,37.07017544
2361,136.0332444,777.468206,41778.5,27.51540914,10.92202681,11.01607118,5.530474849,20.28417887,42.9245283,43.0,1.881880398,8,122.8886792,125.6,4.249,33,34.50943396
2362,125.4748741,1590.786539,123578.9,23.46599496,9.743263525,10.13468212,4.901975089,17.65291136,41.671875,41.0,3.840795358,24,103.7609375,126.9,4.249,22,23.609375
2363,121.7397073,1590.786539,123578.9,24.96989967,9.743263525,10.13468212,4.901975089,17.65291136,41.671875,41.0,3.840795358,24,103.7609375,126.9,4.249,22,23.609375
2364,130.9079718,1141.5075,114162.5,35.00402414,10.45698169,10.45130046,5.390034483,19.99378306,36.14285714,36.0,1.51691147,6,126.5321429,127.6,4.249,38,38.91071429
2365,123.9376182,1214.747106,130926.9,30.32254464,9.89934529,9.905441091,5.17363517,19.67404651,38.0,37.0,2.68169524,11,125.8957447,128.0,4.221,32,34.21276596
2366,124.8722222,1238.535498,138860.5,22.47605634,8.090356519,7.844939116,4.273213066,17.53930706,38.375,37.0,4.973366566,22,87.85,102.3,4.226,17,19.890625
2367,134.9768519,1452.340567,186649.8,29.67118863,10.78494452,10.74013009,5.468331319,20.69106652,39.83333333,40.0,2.066935466,10,126.06,127.3,4.246,32,32.96666667
2368,129.712946,1452.340567,186649.8,29.30827703,10.78494452,10.74013009,5.468331319,20.69106652,39.83333333,40.0,2.066935466,10,126.06,127.3,4.246,32,32.96666667
2369,132.7051081,1538.737674,216162.9,34.6088993,8.789741374,8.488314803,4.889605041,18.18091268,41.32075472,41.0,0.986198819,4,125.1830189,129.7,4.248,35,36.54716981
2370,138.9496458,1571.706562,225260.4,30.36828859,10.53406776,10.4750731,5.420070365,20.434791,40.63333333,41.0,1.741327718,7,123.9933333,125.0,4.25,34,34.0
2371,126.4245696,1585.82397,229819.0,35.10943396,10.45799371,10.37969126,5.308758129,20.1547619,40.66101695,41.0,2.151941729,9,125.2830508,126.5,4.236,38,38.0
2372,131.9828571,1672.694502,248241.5,19.52472188,8.667907929,9.214325381,4.481984437,15.39843221,38.27692308,38.0,4.629363446,19,76.94307692,100.8,4.231,15,17.78461538
2373,139.9327094,871.5375579,2454.5,24.53666361,11.26914024,11.22513766,5.663150563,21.53163691,40.01612903,40.5,1.921792976,7,125.4258065,126.3,4.22,28,29.5483871
2374,140.4060096,871.5375579,2454.5,24.62842304,11.26914024,11.22513766,5.663150563,21.53163691,40.01612903,40.5,1.921792976,7,125.4258065,126.3,4.22,28,29.5483871
2375,137.5610269,876.5922685,2869.3,24.67240216,10.76049387,10.73027673,5.583041001,20.80652458,40.8,41.0,1.921804707,9,125.045,126.1,4.213,33,33.46666667
2376,138.3316729,876.5922685,2869.3,24.79006298,10.76049387,10.73027673,5.583041001,20.80652458,40.8,41.0,1.921804707,9,125.045,126.1,4.213,33,33.46666667
2377,133.9006707,897.6461111,7164.8,26.76575809,10.81671856,10.74752977,5.582479887,20.90508973,40.5,40.5,3.009393895,13,124.8645161,125.9,4.217,28,29.17741935
2378,132.1520615,897.6461111,7164.8,28.659601,10.81671856,10.74752977,5.582479887,20.90508973,40.5,40.5,3.009393895,13,124.8645161,125.9,4.217,28,29.17741935
2379,143.9489824,917.0213426,10495.9,19.79115226,11.15221997,11.12077157,5.717913167,21.43370603,36.24193548,37.0,1.802198334,7,125.5451613,126.5,4.219,30,30.96774194
2380,140.9551399,937.5292361,11979.7,19.57937877,11.35696491,11.32476814,5.686438567,21.59985818,36.14285714,36.0,1.926071278,7,125.9047619,126.8,4.22,28,29.93650794
2381,128.9126389,937.5292361,11979.7,19.66593886,11.35696491,11.32476814,5.686438567,21.59985818,36.14285714,36.0,1.926071278,7,125.9047619,126.8,4.22,28,29.93650794
2382,131.864544,938.5130208,12147.0,18.90167984,10.15885348,9.827699023,5.012475889,19.58483841,40.734375,38.0,6.517385853,32,111.49375,126.2,4.219,23,24.921875
2383,129.0764615,938.5130208,12147.0,19.0653965,10.15885348,9.827699023,5.012475889,19.58483841,40.734375,38.0,6.517385853,32,111.49375,126.2,4.219,23,24.921875
2384,135.2406877,987.6169792,15763.2,14.26749566,10.71265509,10.63935522,5.591864087,20.91213662,36.98333333,37.0,1.987390808,8,126.6233333,127.5,4.22,25,27.51666667
2385,129.9320862,990.7443634,15917.1,23.16548673,10.1391202,9.922049698,5.354811566,20.26891527,36.42372881,36.0,2.248942424,13,122.579661,127.3,4.22,24,26.49152542
2386,126.1992927,1173.209815,35425.4,30.70119048,9.977887908,9.85109566,5.251298975,19.62008416,35.58928571,36.0,1.485366546,6,126.0964286,127.2,4.214,35,35.375
2387,126.1054103,1243.268495,55142.8,24.97193878,8.294747243,7.79879985,4.631183172,19.75439348,34.22222222,34.0,1.39664501,6,117.4388889,126.9,4.217,24,25.5
2388,116.903617,1511.522674,119827.9,32.37963844,11.03891836,10.25521333,5.764039598,21.9081235,44.93181818,45.0,1.863497778,8,126.1204545,127.9,4.219,37,37.81818182
2389,139.913427,1121.515532,62840.8,28.67369359,10.40922319,10.36673898,5.396697077,20.21981253,35.18644068,35.0,1.926396269,8,125.6491525,126.7,4.22,34,34.0
2390,130.700977,1128.018345,63893.1,29.6875,10.01152112,9.932215337,5.249246776,19.61292116,36.98245614,37.0,2.387770215,10,126.5947368,127.9,4.216,33,33.87719298
2391,136.3964626,1135.474919,65808.1,29.93028846,10.75895231,10.68320174,5.553560533,20.79370947,37.5862069,37.5,2.14985551,11,125.6637931,128.1,4.22,34,34.0
2392,136.0103145,1153.084757,71167.0,32.76037344,10.50555325,10.44369246,5.378259494,20.32489551,33.86206897,34.0,1.870351948,7,127.5603448,128.7,4.22,37,36.55172414
2393,127.5217367,1158.307558,72395.9,31.88594164,9.820887478,9.67538096,5.28983775,19.63395462,33.625,34.0,1.009994696,4,127.2303571,128.4,4.219,35,35.92857143
