,Mileage (km),SOH
881,48338.7,0.9216036777777779
882,48353.2,0.9396339496732027
883,48456.5,0.9042511673202613
884,48469.0,0.8933314653594772
885,48570.3,0.8773803294117648
886,48869.4,0.8720247738562092
887,48869.4,0.8803208725490197
888,48869.4,0.8798582947712419
889,48869.4,0.8763718745098039
890,48977.1,0.8971204281045752
891,48982.0,0.9607186908496733
892,49060.9,0.9577410986928104
893,49089.0,0.8756716137254902
894,49160.8,0.9733407313725491
895,49190.7,0.9076808601307189
896,49194.9,0.8861879986928105
897,49281.9,0.9909860098039215
898,49281.9,0.9933496052287583
899,49281.9,1.0023331784313727
900,49295.5,0.8965391137254901
901,49441.2,0.8197265751633986
902,49465.7,0.840104379738562
903,49502.3,0.8765170516339869
904,49566.1,0.950497511764706
905,49566.1,0.998343094117647
906,49609.7,0.8857133764705882
907,49640.9,0.9738916215686275
908,49879.1,0.8451396333333334
909,49879.1,0.8536997424836601
910,49883.7,0.9122382039215686
911,49883.7,0.9026616281045753
912,49883.7,0.8956539143790849
913,50126.2,0.8875358130718954
914,50423.5,0.8738119679738562
915,50431.2,0.731199162745098
916,50461.8,0.935569668627451
917,50495.7,1.0595475392156863
918,50565.0,0.925697216993464
919,50603.2,0.9126947784313725
920,50723.8,0.8528359098039217
921,50744.2,0.9183696784313726
922,50881.2,0.9255847588235295
923,50889.2,0.8744319045751635
924,51031.1,0.9838467078431372
925,51089.7,0.8757149967320262
926,51089.7,0.883157937254902
927,51089.7,0.8756034346405228
928,51089.7,0.8829148418300654
929,51101.7,0.8637653431372548
930,51223.1,0.924764880392157
931,51297.4,0.9413362379084966
932,51332.3,0.8952329758169935
933,51469.7,0.9081905692810457
934,51549.6,0.9235655758169934
935,51557.4,0.7994980921568627
936,51557.4,0.8051562
937,51609.3,0.976628120261438
938,51639.9,0.8224224084967321
939,51760.0,0.9140048437908498
940,51763.7,0.9661956823529411
941,51793.6,0.9485277941176471
942,51793.6,0.9579787470588235
943,51814.6,0.9381244248366013
944,51850.6,0.8725068856209149
945,51852.5,0.939955639869281
946,51853.8,0.9361653640522876
947,52046.6,0.9339198026143791
948,52070.2,0.9180425620915033
949,52076.6,0.8698682183006535
950,52332.9,0.9101556000000001
951,52362.5,0.9227475954248366
952,52390.6,0.8708326653594771
953,52419.0,0.8767447150326798
954,52419.0,0.8896246392156862
955,52512.0,0.8816038150326798
956,52530.9,0.9448652869281047
957,52530.9,0.9472008300653595
958,52637.9,0.8998269810457517
959,52653.1,0.8987230098039215
960,52741.6,0.7598987509803922
961,52824.7,0.885325662745098
962,52824.7,0.9151069248366013
963,52850.8,0.8480904143790851
964,53000.6,0.9004970385620916
965,53019.6,0.8736128895424837
966,53021.5,0.9473137660130718
967,53034.4,0.9016223673202615
968,53126.9,0.9266154477124183
969,53134.3,0.8649813274509803
970,53208.0,0.8838321581699347
971,53218.1,0.8793269202614379
972,53260.2,0.913754362745098
973,53448.2,0.8724148607843137
974,53622.6,0.8439172111111111
975,53655.2,0.9364014895424837
976,53691.5,0.8857501359477125
977,53694.6,0.9269431947712419
978,53746.4,0.9071855078431372
979,53775.0,0.8895994464052288
980,53814.2,0.8667974738562091
981,54037.0,0.921344016993464
982,54133.1,0.9563615496732026
983,54194.7,0.883320468627451
984,54231.6,0.8117419568627451
985,54319.5,0.9329450803921568
986,54334.8,0.91953394248366
987,54540.2,0.8370676921568628
988,54559.8,0.9413734836601307
989,54704.7,0.8859197424836602
990,54712.4,0.9320564901960785
991,54722.4,0.8525112281045751
992,54722.4,0.8703589816993464
993,54722.4,0.8767290359477125
994,54765.6,0.9742019718954249
995,54891.8,0.8659181862745098
996,55014.8,0.8677356
997,55035.7,0.8792358477124183
998,55073.0,0.9004467679738563
999,55116.3,0.9350713013071895
1000,55142.8,0.8242183679738563
1001,55177.8,0.9216417209150327
1002,55341.8,0.8728728908496731
1003,55343.8,0.8948490967320262
1004,55492.6,0.9442014790849672
1005,55499.9,0.9115427679738562
1006,55558.6,0.9932315222222221
1007,55721.5,0.8677605209150326
1008,55740.9,0.8790922130718954
1009,55829.6,0.9701258516339869
1010,55842.6,0.8588199313725491
1011,55842.6,0.8508743647058824
1012,55842.6,0.853707420261438
1013,55921.2,0.8632783901960785
1014,55934.5,0.9303275281045751
1015,55943.9,0.9087927875816993
1016,55969.5,0.9024535222222223
1017,56080.5,0.8680580588235294
1018,56097.1,0.9289245725490196
1019,56148.2,0.9642838594771241
1020,56178.1,0.8789606522875817
1021,56218.8,0.8948098379084968
1022,56318.8,0.9586719562091504
1023,56373.2,0.9080017254901961
1024,56427.5,0.8712865673202614
1025,56465.3,0.9191986614379084
1026,56507.4,0.8881768045751633
1027,56512.6,0.8876364156862744
1028,56558.4,1.000245868627451
1029,56558.4,0.9998932856209151
1030,56583.0,0.9255852130718955
1031,56650.1,0.8867964777777778
1032,56675.6,0.9208171751633987
1033,56793.1,0.8296319339869281
1034,56793.1,0.8308414464052287
1035,56828.3,0.9089903424836602
1036,56989.1,0.8919880281045752
1037,57055.6,0.9817686568627451
1038,57055.6,0.9846032549019608
1039,57055.6,1.010666282352941
1040,57055.6,0.9939331797385621
1041,57078.5,0.8737303529411765
1042,57098.9,0.8997342777777778
1043,57114.5,0.8998055254901961
1044,57241.9,0.9578319784313725
1045,57261.7,0.9701208372549021
1046,57297.6,0.9137172856209149
1047,57305.8,0.9316646692810457
1048,57409.3,0.9564052777777777
1049,57485.9,0.8215390222222223
1050,57520.5,0.8957944686274509
1051,57533.7,0.8822580483660131
1052,57562.6,0.8957912457516339
1053,57564.3,1.041723102614379
1054,57564.3,1.043836131372549
1055,57577.8,0.9408861241830065
1056,57634.3,0.939517014379085
1057,57682.7,0.9540516823529412
1058,57686.5,0.9336831222222222
1059,57686.5,0.9329438633986927
1060,57743.8,0.938610994117647
1061,57814.2,0.8889508633986929
1062,57892.1,0.7489886686274511
1063,57971.4,0.941578683006536
1064,57987.7,0.7528042692810457
1065,58153.2,0.8783973104575163
1066,58402.2,0.8850217862745099
1067,58402.2,0.8498265150326797
1068,58402.2,0.8900857209150327
1069,58501.0,0.9516715967320262
1070,58501.0,0.9444116078431373
1071,58501.0,0.9299925836601307
1072,58501.0,0.9455668281045752
1073,58515.3,0.8825818862745098
1074,58527.6,0.880593331372549
1075,58611.4,0.9046950993464051
1076,58631.8,0.9350278163398693
1077,58631.8,0.9380285352941176
1078,58631.8,0.9345400673202614
1079,58738.7,0.8362884274509804
1080,58785.4,0.9416564542483661
1081,59027.2,0.9374375470588237
1082,59090.8,0.9215534980392157
1083,59125.2,1.0439837437908497
1084,59125.2,1.0001712385620913
1085,59164.5,0.8986620483660132
1086,59244.7,0.903292211111111
1087,59304.0,0.9091217235294118
1088,59304.0,0.9090657352941176
1089,59435.6,0.8477961078431373
1090,59460.5,0.8651423549019607
1091,59487.9,0.882563025490196
1092,59560.8,1.013964631372549
1093,59577.0,0.9533961215686274
1094,59675.1,0.8984446339869281
1095,59784.3,0.8117057437908497
1096,59912.9,0.841695685620915
1097,59912.9,0.8678540169934641
1098,59920.5,0.9265040084967321
1099,59965.0,1.018181562745098
1100,59965.0,1.0231842941176472
1101,60017.7,0.9558724117647059
1102,60160.2,0.8994450980392158
1103,60175.8,0.8655172307189541
1104,60175.8,0.8695129039215687
1105,60177.6,0.9073673895424836
1106,60240.2,0.8316007137254903
1107,60319.4,0.8736159130718955
1108,60464.7,0.8726916163398694
1109,60475.6,0.9336456575163399
1110,60530.5,0.896979474509804
1111,60530.5,0.8984486294117647
1112,60530.5,0.9014754176470589
1113,60646.4,0.9491180660130719
1114,60674.2,0.9175143052287582
1115,60694.0,0.8508552477124183
1116,60694.0,0.8459150666666666
1117,60762.9,0.6957921562091504
1118,60762.9,0.8092057196078432
1119,60762.9,0.8574384803921569
1120,60762.9,0.8256516281045752
1121,60784.9,0.8889037320261438
1122,60784.9,0.8774369450980392
1123,60801.0,0.8726276000000001
1124,60801.0,0.8453911052287582
1125,60891.2,0.9471858745098038
1126,61036.1,0.936013545751634
1127,61036.1,0.9396290117647059
1128,61161.9,0.908704914379085
1129,61161.9,0.906250660130719
1130,61420.8,0.9401072392156863
1131,61423.7,0.8502520470588236
1132,61423.7,0.8503403202614379
1133,61423.7,0.8708629006535947
1134,61639.3,0.8671971065359477
1135,61734.8,0.8934808581699346
1136,61853.6,0.9093101150326797
1137,61882.1,0.9290570444444445
1138,61906.1,0.75314597124183
1139,62049.3,0.8897382039215687
1140,62122.1,0.8153590287581699
1141,62239.0,0.8938745869281046
1142,62247.2,0.9083912450980391
1143,62312.1,0.8943119980392156
1144,62399.4,0.8675402503267974
1145,62492.1,0.8687865960784313
1146,62710.6,1.0930622732026145
1147,62710.6,1.0513688620915032
1148,62710.6,0.963135485620915
1149,62813.2,0.934700983006536
1150,62840.8,0.914466843137255
1151,62900.0,0.913040279738562
1152,62908.0,0.8357625614379085
1153,62908.0,0.8673862705882353
1154,62982.2,0.8919415339869281
1155,62986.8,0.9048716137254903
1156,63045.8,0.9227983535947712
1157,63045.8,0.9275033424836601
1158,63399.8,0.9335405045751635
1159,63468.5,0.9002553784313725
1160,63493.9,0.8765764810457517
1161,63542.8,0.8514400869281046
1162,63610.9,0.9319800777777778
1163,63646.5,0.8978496653594771
1164,63646.5,0.8666039477124183
1165,63646.5,0.8722140065359477
1166,63753.7,0.8921676320261438
1167,63755.8,0.8636814928104576
1168,63893.1,0.8542547516339869
1169,63904.4,0.9520788307189542
1170,64000.1,0.9271606490196078
1171,64013.7,0.8537755640522876
1172,64075.2,0.8791609058823528
1173,64255.6,0.9002641928104574
1174,64276.1,0.8848070098039216
1175,64326.6,0.8956834843137256
1176,64404.9,0.8963506346405229
1177,64520.0,0.8363385954248366
1178,64607.1,0.9775815117647059
1179,64717.4,0.9609353967320262
1180,65172.6,0.8593561189542485
1181,65463.6,0.909975465359477
1182,65698.4,0.8490042633986928
1183,65768.4,0.8766355457516339
1184,65769.1,0.8450347163398693
1185,65795.5,0.8866622450980393
1186,65795.5,0.8649093601307188
1187,65808.1,0.8914801477124183
1188,65926.4,0.8013804405228758
1189,66007.9,0.9604020150326797
1190,66007.9,0.9055717555555556
1191,66007.9,0.9759529803921569
1192,66096.2,0.8994375183006535
1193,66107.6,0.8670203405228758
1194,66110.7,0.9258469869281045
1195,66110.7,0.9023535699346406
1196,66110.7,0.905642537254902
1197,66127.8,0.7807140614379084
1198,66439.2,0.9555735516339869
1199,66546.6,0.8051693013071896
1200,66708.7,0.9480941477124182
1201,66854.7,0.875627060130719
1202,66854.7,0.903819377124183
1203,67019.7,0.8596414052287582
1204,67179.8,0.9303593849673203
1205,67303.0,0.9230956294117648
1206,67345.0,0.8677604490196079
1207,67358.6,0.9584663980392156
1208,67526.5,0.8493593647058824
1209,67659.3,0.869251622875817
1210,67758.0,0.8245997699346405
1211,67788.5,0.9238851666666668
1212,67943.2,0.9573644607843138
1213,68004.6,0.8597983934640523
1214,68032.7,0.9622649137254902
1215,68251.1,0.8740507934640523
1216,68360.2,0.9644523908496733
1217,68401.9,0.8799084745098039
1218,68411.9,0.8801562019607843
1219,68746.4,0.8373719183006537
1220,68746.4,0.8269544803921568
1221,68750.7,0.8704056222222223
1222,68750.7,0.8683379202614379
1223,68796.5,0.9514624758169935
1224,68858.9,0.8863684522875817
1225,68982.2,0.9287057751633987
1226,69271.3,0.8603308320261439
1227,69286.4,0.9064363209150328
1228,69380.9,0.907856685620915
1229,69384.0,0.9317010901960785
1230,69445.2,0.778523368627451
1231,69445.2,0.8330325196078431
1232,69471.5,0.9042423901960783
1233,69502.0,0.9181418379084968
1234,69655.9,0.9002889450980393
1235,69655.9,0.9066429130718955
1236,69661.5,0.8784526522875817
1237,69801.1,0.9263753535947713
1238,70140.3,0.8426961738562091
1239,70242.8,0.8905117215686275
1240,70537.1,0.8863661549019608
1241,70588.7,0.9106487614379085
1242,70688.6,0.9294633836601307
1243,70780.4,0.9003779915032679
1244,70780.4,0.9177473535947712
1245,70809.3,0.8681653196078432
1246,70809.3,0.8645469915032679
1247,70938.0,0.9118570738562092
1248,71005.0,0.9219035764705883
1249,71016.3,0.9594263901960783
1250,71041.5,0.9268200692810458
1251,71069.2,0.8379848705882353
1252,71167.0,0.8889563039215685
1253,71181.8,0.9174718052287582
1254,71181.8,0.9243700888888889
1255,71181.8,0.922761697385621
1256,71624.3,0.8645249627450979
1257,71789.3,0.8877174163398693
1258,71811.5,0.8810307947712419
1259,71964.8,0.9369509183006536
1260,72038.5,0.9239243777777777
1261,72092.3,0.8292041346405229
1262,72121.9,0.9512417594771242
1263,72281.5,0.9321203686274511
1264,72395.9,0.8334754032679739
1265,72439.5,0.7428107673202615
1266,72582.9,0.8799485222222223
1267,72587.0,0.927610562745098
1268,72634.2,0.8825616516339869
1269,73033.1,0.8852678542483661
1270,73181.9,0.9413377594771243
1271,73215.3,0.8847317516339869
1272,73436.5,0.858517697385621
1273,73436.5,0.8586711294117647
1274,73436.5,0.8593675176470589
1275,73488.0,0.9691055464052288
1276,73636.9,0.8339637751633987
1277,73642.5,0.9190917222222222
1278,73884.7,0.8776265457516339
1279,74208.1,0.9307448718954249
1280,74208.1,0.9167318888888888
1281,74409.7,0.8314106751633986
1282,74454.3,0.8678922535947712
1283,74454.3,0.8777893006535947
1284,74482.0,0.8999814424836602
1285,74806.1,0.8743061254901962
1286,74848.8,0.8799462444444445
1287,74917.3,0.9445536424836601
1288,75335.2,0.88652692875817
1289,75372.0,0.8724652490196079
1290,75372.0,0.8789248666666666
1291,75372.0,0.8683016183006537
1292,75479.5,0.9052993627450981
1293,75610.8,0.8816179091503268
1294,75610.8,0.8193238895424836
1295,75973.3,0.8561365666666667
1296,76058.8,0.9484342973856209
1297,76131.9,0.902764039869281
1298,76398.5,0.9585171150326798
1299,76693.8,0.8600685496732026
1300,76693.8,0.8549061751633986
1301,76703.9,0.9825117503267975
1302,76741.0,0.9388571385620915
1303,76784.0,0.8346036444444445
1304,76867.8,0.8453205692810457
1305,76867.8,0.8577129098039215
1306,76867.8,0.8639753477124182
1307,76957.8,0.8802499503267973
1308,77082.6,0.9640912816993463
1309,77299.8,0.8845045732026144
1310,77469.3,0.8974376071895425
1311,77469.3,0.8979203679738562
1312,77648.1,0.928871539869281
1313,77704.6,0.9158083156862744
1314,78481.9,0.9134539385620914
1315,78481.9,0.9109689581699346
1316,78554.8,0.9802719594771242
1317,79049.2,0.972137183006536
1318,79257.4,0.869112820261438
1319,79257.4,0.8675173176470589
1320,79398.9,0.89916012875817
1321,79449.8,0.8932374104575164
1322,79449.8,0.9083388588235294
1323,79449.8,0.8633723699346406
1324,79719.0,0.8221296333333333
1325,80053.9,0.9216892908496732
1326,80634.1,0.8562541934640522
1327,80634.1,0.8235281803921569
1328,80634.1,0.8530348764705883
1329,80634.1,0.8517023006535948
1330,80703.1,0.945251351633987
1331,80718.8,0.8208907346405229
1332,81086.8,0.8654609130718954
1333,81172.3,0.7924611516339869
1334,81269.8,0.8897956281045751
1335,81356.8,0.8854603104575163
1336,81365.5,0.9242636274509805
1337,81541.8,0.9703526888888888
1338,81547.2,0.9024593202614379
1339,81728.3,0.9236667189542485
1340,82297.3,0.8728397228758169
1341,82547.6,0.9384011849673203
1342,82547.6,0.9326614183006535
1343,82664.3,0.9357381673202615
1344,82794.9,1.044783883006536
1345,82990.4,0.8590217790849674
1346,83102.5,0.9311354222222221
1347,83113.7,0.9547710967320261
1348,83226.5,0.8664924150326797
1349,83339.8,0.8318167718954248
1350,83535.3,0.8595663509803921
1351,83661.2,0.9672372653594771
1352,83698.2,0.9022747215686275
1353,83774.9,0.8599227189542483
1354,83878.8,0.9106235209150326
1355,84192.3,0.8028568431372549
1356,84192.3,0.8169994555555555
1357,84208.6,0.994641683006536
1358,84271.4,0.8966099712418302
1359,84432.2,0.888682979738562
1360,84874.4,0.8743488176470589
1361,84908.9,0.8648591464052287
1362,84975.0,0.8580419692810457
1363,84975.0,0.8350011836601308
1364,84975.0,0.8493868562091503
1365,85048.1,0.9489161392156863
1366,85462.7,0.9352059535947713
1367,85538.3,1.0552274673202615
1368,85583.0,0.9028544640522875
1369,85749.5,0.9366973379084967
1370,85777.7,0.82488217124183
1371,85858.9,0.931086045751634
1372,85968.1,0.8834710588235295
1373,86009.9,0.9241057032679738
1374,86009.9,0.9363159869281046
1375,86020.9,0.9357266052287581
1376,86062.7,0.8539546032679738
1377,86104.5,0.8817032575163399
1378,86231.4,0.9308255163398692
1379,86231.4,0.9287841477124182
1380,86287.6,0.9281789535947713
1381,86472.5,0.9632125124183006
1382,86472.5,0.9359758843137255
1383,86489.2,0.8783476104575163
1384,86560.7,0.9335566045751633
1385,86563.1,0.9226214405228759
1386,86611.3,0.8272837019607843
1387,86667.6,0.8430811816993463
1388,86929.4,0.8486074758169935
1389,87082.9,0.8282455849673203
1390,87119.7,0.9304257810457516
1391,87355.5,0.8826285908496732
1392,87365.5,0.9608086385620915
1393,87450.4,0.9642462647058823
1394,87551.0,0.8427662241830066
1395,87656.5,0.8848016352941176
1396,87744.6,0.8684497189542484
1397,88285.7,0.8696380267973857
1398,88301.0,0.8053060999999999
1399,88316.6,0.7239373333333333
1400,88402.0,0.8477561503267974
1401,88410.9,0.9893814450980392
1402,88533.7,0.929753948366013
1403,88533.7,0.9390154725490196
1404,88680.8,0.880750822875817
1405,88715.5,0.9248273986928105
1406,88824.2,0.8248495928104576
1407,89086.7,0.8832755150326799
1408,89300.8,0.8566532359477125
1409,89320.7,0.8874601294117648
1410,89382.5,0.8986072986928104
1411,89540.2,0.8740877653594772
1412,89650.9,0.9206357450980392
1413,89707.0,0.8680693241830064
1414,89707.0,0.8625705091503268
1415,89738.8,0.9263661019607843
1416,90083.7,0.8148310588235294
1417,90151.7,0.916714451633987
1418,90413.8,0.9101376326797387
1419,90456.7,0.883093745751634
1420,90486.2,0.8046112633986928
1421,90535.4,0.9380888640522876
1422,90867.3,0.8510454549019608
1423,90951.9,0.8867526071895425
1424,90955.7,0.960398954248366
1425,91046.6,0.8332389967320262
1426,91096.9,0.9094125594771241
1427,91334.4,0.857049783006536
1428,91469.6,0.8772521555555555
1429,91522.5,0.8069120588235293
1430,91612.4,0.8534336006535946
1431,91824.1,0.8898986143790849
1432,91896.8,0.8510309235294118
1433,91951.6,0.8617982183006535
1434,92019.7,0.7948796503267974
1435,92160.6,0.8676128588235295
1436,92224.0,0.9248278274509804
1437,92243.6,0.9301906320261438
1438,92258.0,0.8409730601307189
1439,92258.0,0.853338268627451
1440,92258.0,0.8659053666666666
1441,92258.0,0.8771208816993463
1442,92431.2,0.8416899575163398
1443,92459.0,0.8354559241830065
1444,92530.8,0.8320837490196078
1445,92992.4,0.8761468614379085
1446,93094.1,0.8554064588235295
1447,93480.1,0.9486031679738562
1448,93495.0,0.858574477124183
1449,93644.8,0.8611533346405228
1450,93712.4,0.9501129797385621
1451,93852.3,0.8344198300653595
1452,93852.3,0.8588671346405229
1453,93927.0,0.9080297222222222
1454,94181.5,0.8832171738562091
1455,94222.0,0.7661586529411765
1456,94222.0,0.7759133699346406
1457,94263.2,0.9191684398692811
1458,94263.2,0.9163626098039216
1459,94334.7,0.8750724398692811
1460,94344.6,0.9301263594771243
1461,94363.0,0.9263335810457517
1462,94382.6,0.917055143137255
1463,94521.1,0.8301823869281045
1464,94536.4,0.8578146614379084
1465,94598.5,0.9048085901960784
1466,94621.8,0.9104401444444445
1467,94704.5,1.020697794771242
1468,94993.7,0.8998142960784313
1469,95111.2,0.9040006039215687
1470,95174.3,0.9386934156862745
1471,95290.5,1.0428717901960785
1472,95612.7,0.9180912823529412
1473,95653.7,0.9067152875816994
1474,95664.7,0.8464008333333333
1475,95896.4,0.8818439183006537
1476,95944.4,0.8969659437908496
1477,96011.3,0.9478643424836602
1478,96096.0,0.9102442000000001
1479,96149.4,0.9258954411764706
1480,96417.8,0.888336883006536
1481,96441.4,0.8183343692810457
1482,96481.0,0.9282257581699347
1483,96501.3,0.9008081464052288
1484,96550.3,0.849410565359477
1485,96590.8,0.874006822875817
1486,96590.8,0.8721423450980391
1487,96669.2,0.9183602869281046
1488,96878.1,0.8460082137254901
1489,96931.1,0.9303326215686274
1490,96986.6,0.9158463254901961
1491,97045.1,0.8541280928104575
1492,97045.1,0.8470841169934641
1493,97071.6,0.8849936098039216
1494,97197.8,0.8994345607843137
1495,97249.7,0.9009090202614378
1496,97249.7,0.916710511764706
1497,97438.3,0.8822742967320262
1498,97547.0,0.9652965019607843
1499,97574.7,0.846186514379085
1500,97799.0,0.9398859764705881
1501,98035.1,0.7867967039215686
1502,98036.5,0.8638379450980391
1503,98040.8,0.9020780522875818
1504,98041.1,0.924841397385621
1505,98287.6,0.8210257529411765
1506,98363.1,0.8564714562091504
1507,98419.0,0.9190757130718954
1508,98522.8,0.8737895810457517
1509,98522.8,0.8719700986928105
1510,98557.7,0.9100526509803921
1511,98557.7,0.9154629555555555
1512,98639.1,0.862619849019608
1513,98643.4,0.8734901183006536
1514,98680.4,0.8871111725490195
1515,98951.0,0.9382294581699345
1516,98952.1,0.903229634640523
1517,98988.6,0.8452781830065359
1518,99492.8,0.8937349869281046
1519,99581.9,0.8811690222222223
1520,99687.9,0.8776171568627452
1521,99795.7,0.8526756372549019
1522,99795.7,0.8586142699346405
1523,99897.8,0.8542717320261438
1524,99981.8,0.9076196653594771
1525,100087.5,0.8606238366013071
1526,100172.7,0.9081656751633986
1527,100253.5,0.8996250477124184
1528,100492.6,0.8662704248366013
1529,100556.1,0.8875067790849673
1530,100765.1,0.859521283006536
1531,100768.4,0.8984959150326798
1532,100817.9,0.8630789653594771
1533,100940.3,0.9125008183006535
1534,101129.9,0.866134820261438
1535,101253.6,0.8857478104575164
1536,101318.7,0.9132090424836601
1537,101661.7,0.8490287359477124
1538,101691.1,0.9265479875816993
1539,101801.1,0.8151037470588236
1540,101871.0,0.8028132300653594
1541,101912.5,0.857374834640523
1542,101941.8,0.8156803163398693
1543,102055.8,0.9886984980392156
1544,102058.6,0.8881077
1545,102138.7,0.8846052032679738
1546,102358.6,0.8941491496732027
1547,102449.4,0.9370391183006536
1548,102525.6,0.8503255150326797
1549,102525.6,0.8522830431372549
1550,102560.4,0.8825292183006537
1551,102560.4,0.8826065666666666
1552,102647.0,0.9285986901960784
1553,102676.6,0.9171129816993463
1554,102806.1,0.8743323156862746
1555,102806.1,0.8705527555555554
1556,102806.1,0.8710562032679738
1557,102806.1,0.8780449934640522
1558,102843.0,0.8743274934640524
1559,102843.0,0.8820649045751634
1560,103063.7,0.8995338529411765
1561,103136.9,0.8836681130718953
1562,103562.1,0.8588949490196078
1563,103590.0,0.8842851444444444
1564,103644.2,0.8022991267973856
1565,103802.2,0.9081424254901961
1566,103836.5,0.8952698810457517
1567,103855.7,0.8591130019607843
1568,103917.3,0.8780906437908497
1569,103940.7,0.8831023967320261
1570,103940.7,0.8941825274509805
1571,103957.0,0.9083632607843137
1572,103965.7,0.8627373281045752
1573,104090.7,0.8305096176470588
1574,104120.0,0.8946778137254902
1575,104121.7,0.9056558222222222
1576,104121.7,0.9165220705882352
1577,104202.1,0.8881405281045751
1578,104220.1,0.8938982078431373
1579,104231.9,0.8624067398692811
1580,104368.6,0.8727696503267974
1581,104368.6,0.8443077281045751
1582,104545.7,0.9018298758169935
1583,104571.5,0.7836611483660131
1584,104670.4,0.8761173856209151
1585,104692.5,0.7898641470588236
1586,104850.7,0.8626806758169934
1587,104851.0,0.8741400019607843
1588,105027.8,0.8782429875816994
1589,105033.0,0.9331555437908498
1590,105033.0,0.9218451215686274
1591,105033.0,0.9092903490196078
1592,105083.4,0.8048973738562092
1593,105322.2,0.9218323300653595
1594,105473.3,0.903114508496732
1595,105550.9,0.8720220477124182
1596,105564.6,0.8798753274509804
1597,105569.2,0.8924386673202613
1598,105578.3,0.8583285379084967
1599,105626.2,0.9190012156862746
1600,105751.5,0.8449587934640523
1601,105834.4,1.0161529705882353
1602,105837.9,0.9076631875816993
1603,105915.7,0.9150752830065361
1604,105945.9,0.8827882581699348
1605,106276.5,0.8743696790849673
1606,106385.2,0.8891254993464053
1607,106550.0,0.870924908496732
1608,106596.1,0.9081687444444444
1609,106599.3,0.9203666568627452
1610,106600.4,0.844510191503268
1611,106644.8,0.8327024640522875
1612,106665.0,0.7849790908496732
1613,106897.8,0.9142963098039216
1614,107194.3,0.8966314287581699
1615,107208.5,0.9276316849673202
1616,107363.2,0.894101783006536
1617,107467.3,0.9102581823529411
1618,107539.8,0.8403404555555555
1619,107618.7,0.8879096588235295
1620,107678.7,0.8872556993464052
1621,107865.8,0.9527327836601307
1622,107865.8,0.9520756019607844
1623,108094.2,0.9647353418300654
1624,108102.9,0.8632618477124183
1625,108102.9,0.8541683339869282
1626,108140.4,0.8817704241830066
1627,108167.5,0.9240119281045752
1628,108363.8,0.8681793241830065
1629,108540.0,0.9067407849673204
1630,108563.5,0.9072913954248366
1631,108563.5,0.8867864810457516
1632,108563.5,0.919341683006536
1633,108690.4,0.8299795692810457
1634,108786.9,0.9150441535947712
1635,108994.9,0.9077899352941177
1636,109252.7,0.8838275542483661
1637,109517.0,0.8792145509803921
1638,109658.5,0.9134333921568628
1639,109691.9,0.8603928032679738
1640,109734.7,0.9496696156862745
1641,110050.7,0.9488360366013072
1642,110117.1,0.8142411790849673
1643,110308.0,0.8819842464052287
1644,110406.3,0.9344511830065361
1645,110611.5,0.8760365823529412
1646,110677.1,0.9421745196078432
1647,110729.1,0.9042347183006537
1648,110870.4,0.9053801366013071
1649,111079.2,0.8836863346405229
1650,111149.1,0.8927186313725489
1651,111149.1,0.8927282104575164
1652,111206.1,0.917639860130719
1653,111235.2,0.8875937405228759
1654,111280.9,0.8682078895424837
1655,111352.4,0.9504487111111111
1656,111397.6,0.9295158307189543
1657,111571.0,0.8616232307189543
1658,111591.1,0.8603731601307189
1659,111609.4,0.8712502143790849
1660,111721.5,0.9236595032679739
1661,111813.3,0.8749253503267974
1662,111862.7,0.7865064058823529
1663,112278.3,0.9626691686274509
1664,112313.2,0.847941394117647
1665,112619.9,0.8766460908496732
1666,112942.1,1.0639717098039216
1667,112942.1,0.8759011209150326
1668,113201.1,0.7961922895424837
1669,113376.9,0.8543580450980393
1670,113486.6,0.9081138666666667
1671,113490.6,0.8890988653594772
1672,113537.9,0.834974145751634
1673,113545.1,0.9669931418300652
1674,113545.1,0.8796099215686275
1675,113607.8,0.947147088235294
1676,113671.1,0.8686782444444444
1677,113671.1,0.865959362745098
1678,113725.9,0.8229306934640523
1679,113770.7,0.8507448026143791
1680,113841.2,0.8888571313725491
1681,113985.1,0.8967825660130719
1682,114087.5,0.8918959980392157
1683,114092.0,0.8863666418300654
1684,114162.5,0.8556076588235295
1685,114180.1,0.93566862875817
1686,114304.4,0.8757462522875817
1687,114356.7,0.8915358895424836
1688,114474.9,0.888290777124183
1689,114505.3,0.8862815117647059
1690,114595.7,0.8391244052287581
1691,114600.5,0.9031805078431373
1692,114600.5,0.9718181522875817
1693,114712.2,0.8689563947712418
1694,114835.9,0.9345505464052287
1695,115052.2,0.9384125339869281
1696,115103.8,0.8895909287581699
1697,115378.4,0.8706690104575162
1698,115399.5,0.9119308960784314
1699,115653.1,0.8619065823529413
1700,115653.1,0.8944807215686275
1701,115708.7,0.8355340960784313
1702,115718.4,0.8889878993464052
1703,115721.9,0.8819326431372548
1704,115796.6,0.9114561294117648
1705,115936.9,0.8975752078431373
1706,116004.7,0.8821153771241831
1707,116041.1,0.9210870843137254
1708,116041.1,0.9242682450980392
1709,116041.1,0.8914077921568628
1710,116187.6,0.8644659150326797
1711,116204.3,0.8394398679738562
1712,116557.1,0.8740949732026143
1713,116720.0,0.9026214555555556
1714,117036.5,0.904712245751634
1715,117239.3,0.8503238444444443
