,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
0,0.08971027935948356,0.5207390946025213,0.17995997873388928,0.2678197582230167,0.06508937967402251,0.034426380880522606,0.22022466518650088,0.20535714285714285,0.4271192592658086,0.3902439024390244,0.6156096489332815,0.7055655296229801,0.7936507936507979,0.32258064516129026,0.3237896491702181
1,0.20981599741227966,0.48332453581306634,0.2927507284675591,0.3905945142606609,0.14249049616160475,0.07263034390677037,0.14312064493783302,0.14285714285714285,0.03079110979277365,0.07317073170731707,0.6090175767434952,0.4470377019748654,0.7777777777777857,0.5806451612903225,0.5556666387266471
2,0.45077326556052044,0.8419467390959596,0.5964947540399813,0.4514687974974363,0.5684589170397949,0.26425658501501925,0.1388555518650089,0.13392857142857145,0.023196764489037208,0.07317073170731707,0.7914459419681118,0.5789946140035906,0.6666666666666714,0.8387096774193549,0.8078828278992085
3,0.4680678347515346,0.9485139551013593,0.2956384180651832,0.3958852729792475,0.13358787908288933,0.06710142486487769,0.14653641207815274,0.14285714285714285,0.043090416110255436,0.09756097560975611,0.8801725297386037,0.7136445242369838,0.7936507936507979,0.9354838709677419,0.9040317694152193
4,0.47296690659309965,0.9421796490037699,0.28723645232819567,0.38947006022898073,0.1336620780513783,0.06225883341789816,0.1344104385435169,0.13392857142857145,0.0633438275821435,0.09756097560975611,0.9490536478957435,0.7109515260323158,0.7777777777777857,0.9354838709677419,0.8913814805139688
5,0.02255692374680843,0.49437948233509077,0.3024467104400248,0.4009388752012583,0.14384296812069508,0.0769133421821459,0.23875074005328598,0.24107142857142855,0.13371039557163772,0.17073170731707316,0.9630135605694276,0.7064631956912029,0.2857142857142918,0.6451612903225806,0.6246816230046939
6,0.02612681328274634,0.5086711417043436,0.3036358818324365,0.4013778537977099,0.14661460173612906,0.07849589514010996,0.2228843178507993,0.2232142857142857,0.1415892280976128,0.1951219512195122,0.9437028184583874,0.6894075403949731,0.31746031746031633,0.6129032258064516,0.6118069851100387
7,0.02612681328274634,0.5096264122331796,0.3036358818324365,0.4013778537977099,0.14661460173612906,0.07849589514010996,0.2228843178507993,0.2232142857142857,0.1415892280976128,0.1951219512195122,0.9437028184583874,0.6894075403949731,0.31746031746031633,0.6129032258064516,0.6118069851100387
8,0.02612681328274634,0.6309459160304894,0.3036358818324365,0.4013778537977099,0.14661460173612906,0.07849589514010996,0.2228843178507993,0.2232142857142857,0.1415892280976128,0.1951219512195122,0.9437028184583874,0.6894075403949731,0.31746031746031633,0.6129032258064516,0.6118069851100387
9,0.02668725768218778,0.45762102413354677,0.30153463809609093,0.3991804225384932,0.14282214412541278,0.07699373663740294,0.23316250763765542,0.23214285714285715,0.12253283753893285,0.17073170731707316,0.9462056684426133,0.693895870736086,0.31746031746031633,0.6451612903225806,0.6277136748032948
10,0.04004030575688573,0.6686155815370349,0.30623221909970205,0.40430952110806007,0.1426645132607406,0.07757094710635988,0.1845354220248668,0.1875,0.0936649175704512,0.12195121951219513,0.9458749263405951,0.6912028725314183,0.3015873015873183,0.7419354838709676,0.6708007282834834
11,0.052502165888545206,0.6827839833903186,0.30623892321374646,0.4045882172274552,0.14298906620311908,0.07736418134170109,0.19268846634103023,0.1964285714285714,0.08224995350080636,0.12195121951219513,0.9415752707068795,0.6867145421903051,0.31746031746031633,0.7419354838709676,0.6798436899247067
12,0.053606571028620986,0.8120854053030186,0.30373398573926846,0.4011682389556777,0.14237303445807864,0.07723199990502758,0.20026642984014206,0.20089285714285715,0.08300401649513278,0.09756097560975611,0.9564071363788801,0.7046678635547576,0.31746031746031633,0.8709677419354839,0.7961166740106902
